subject,group,band,direction,pipeline,combo_name,n_features,mean_r,mean_prop_explained,t_run,r_trial_1,r_trial_2,r_trial_3,r_trial_4,r_trial_5,r_trial_6,r_trial_7,r_trial_8,r_trial_9,r_trial_10,r_trial_11,r_trial_12,r_trial_13,r_trial_14,r_trial_15,r_trial_16,r_trial_17,r_trial_18,r_trial_19,r_trial_20,r_trial_21,r_trial_22,r_trial_23,r_trial_24,r_trial_25,r_trial_26,r_trial_27,r_trial_28,r_trial_29,r_trial_30,pe_trial_1,pe_trial_2,pe_trial_3,pe_trial_4,pe_trial_5,pe_trial_6,pe_trial_7,pe_trial_8,pe_trial_9,pe_trial_10,pe_trial_11,pe_trial_12,pe_trial_13,pe_trial_14,pe_trial_15,pe_trial_16,pe_trial_17,pe_trial_18,pe_trial_19,pe_trial_20,pe_trial_21,pe_trial_22,pe_trial_23,pe_trial_24,pe_trial_25,pe_trial_26,pe_trial_27,pe_trial_28,pe_trial_29,pe_trial_30
Sub5,Non-musician,delta,encoding,not standardized,onsets+pitch+centroid,3,0.0170818216833602,-0.32598352200835806,470.48960041999817,0.019392709645856224,0.02103244971134784,0.01336666521221247,0.03992067546578825,0.005982113034526292,0.010708743645139907,0.0015255688799207091,0.008367649607157714,0.01346388130111404,0.025389372790598597,0.00614259381617238,0.0011699349493721222,0.014635184327322092,0.04649417439877111,0.023524814701651374,0.02487104776560129,0.0029166885379813033,0.0007209235868295202,0.02432468376160105,0.008496049351827418,0.02370202396393734,-0.007661095362513237,0.03639430616530964,0.01606290127589032,0.03943265354584441,0.015215151242997773,0.0452340065749875,-0.005164994849719479,0.040849688140619615,-0.0040559146873395836,-0.4190182290206752,-0.3371929632657516,-0.2992646977442619,-0.34793944286773826,-0.26931052443590753,-0.30817442040227516,-0.29214037465606846,-0.3374652214139563,-0.32275839375638415,-0.35054677749940366,-0.3436615135992649,-0.3101639571014348,-0.2886756999017241,-0.3363405834769264,-0.32307865643845457,-0.35218425502805967,-0.321589798458029,-0.32787791716274883,-0.4199136500123515,-0.2807735664530755,-0.2882365082243723,-0.3227770518928203,-0.29085508922148595,-0.27543839818942106,-0.3110655753346763,-0.35868136170162346,-0.31408291407119304,-0.3487013986406708,-0.32204276087020006,-0.3595539594097853
Sub5,Non-musician,delta,encoding,not standardized,onsets+pitch+mel,3,0.0026494872887420375,-0.33351496208446785,1058.9027099609375,0.005997120676324586,0.002181052875423715,0.0034503967551028918,0.005598199729593682,0.0002421830078349212,0.0016866382845748937,-0.00021188301725533437,0.002373949289950282,0.0009808417240625316,0.003870287531048193,0.0029842267571265576,-0.0011894381304137067,0.0036235593820689005,0.004187491946359249,0.0036446917730132747,0.0030731601744962114,0.0010710797378397998,-0.0002567237739417613,0.006072217816368112,-0.00021775221921175827,0.0033572963321199982,0.000666459135666206,0.00413622542116044,0.001741035267866517,0.005287258477546217,0.0034901063878839474,0.0059546158918979,0.0010496580869341,0.0036407910769998817,0.000999872263820673,-0.3973343525379781,-0.3286295360524054,-0.3057027215216035,-0.38850134461251984,-0.30308165041810947,-0.3011863784313109,-0.2927814698416803,-0.33383519870906603,-0.2914198609620921,-0.3746078074356646,-0.3148910441819883,-0.2914303607156715,-0.2901960835582701,-0.37644984555336436,-0.385674549163664,-0.3432762146415594,-0.3596091205745151,-0.3235509304078361,-0.3801555872321581,-0.28988885185995905,-0.26499950574155173,-0.31340805971380825,-0.3225385892185062,-0.3152610092277884,-0.3573452013917317,-0.3523716150945192,-0.358854102719655,-0.3547790282618857,-0.3142567762663606,-0.3794320664868109
Sub5,Non-musician,delta,encoding,not standardized,onsets+centroid+mel,3,0.0026429236804186183,-0.3293115849850908,1560.9792017936707,0.005913362225196855,0.0022964425392727,0.003030523620373378,0.006026645473781065,0.0006005497818533266,0.0013628471922496677,0.00014247477237369144,0.0021233823366948287,0.001303348698263643,0.004198118339320238,0.0029110275155211883,-0.0009484837091513712,0.003134162357669457,0.003698432086432337,0.003937871794641941,0.0030604265708039334,0.0012684252719632942,-8.219544138706123e-05,0.005873458780511412,-1.815856678128228e-05,0.0030015036983244794,0.0011204285218338512,0.0033467474709522826,0.0024963498451118326,0.005036053914743763,0.0029721479936583137,0.005968228283344858,0.0015817665859694024,0.0026402647628951306,0.0012915576961214218,-0.3934025064000962,-0.3259154395996199,-0.297126925447186,-0.381909543766979,-0.2931040474243231,-0.29225741455155196,-0.2876216167529172,-0.32897978762967506,-0.2835730611336683,-0.3696541948226124,-0.3068963888042987,-0.28717090460874367,-0.28285664753511874,-0.3719265764395503,-0.3815066255077286,-0.3392790207670646,-0.3562912160542907,-0.32328688554175566,-0.3764267995862419,-0.288693371372562,-0.2656667330465532,-0.31247783238020144,-0.32056139594723276,-0.31401255886280843,-0.35498442068692765,-0.3497326797898682,-0.3563391400370264,-0.3509644347086527,-0.3101546836716506,-0.3765746966758184
Sub5,Non-musician,delta,encoding,not standardized,pitch+centroid+mel,3,0.0025718713227398725,-0.32978170332612533,1072.0648539066315,0.005896254433268482,0.0019411988944032098,0.003883973314006881,0.005071900827473206,-0.0001312700748478117,0.0019805325661536007,-0.0006030347746381573,0.002394793374754144,0.000749319278827343,0.003610411002347122,0.0033516229214772364,-0.0016485630365564562,0.004157266631707242,0.003518696079679702,0.0038100768198808125,0.0030559520942215145,0.001047505179410237,-0.0007713778737406235,0.006699517600585735,-0.0007524375307748924,0.003437591217998441,0.00111960261545187,0.003569874552973162,0.0021649948489087965,0.0051265036430745295,0.003067063006264731,0.005798073745098474,0.0014569931515203227,0.0032534815728088953,0.0008996236004584214,-0.39015834290421414,-0.32749239032576505,-0.30236119682069884,-0.38134401702973114,-0.29753773919546606,-0.2956156510008357,-0.2895917421387375,-0.3308826481085283,-0.2874318140903943,-0.3713283263505469,-0.31083835070588595,-0.29047499598237025,-0.2866541389302486,-0.3711130203605175,-0.37902227631951985,-0.33853595742140186,-0.35649873764021134,-0.32268527799351937,-0.37917645744117023,-0.28958402443392056,-0.26451900545665713,-0.31161308048219494,-0.3183054633107276,-0.3121219846570267,-0.35074113889088454,-0.34763659951828296,-0.353112090783691,-0.349321054713408,-0.3113978210591354,-0.37635575571806773
Sub5,Non-musician,delta,encoding,not standardized,envelope+onsets+pitch+centroid,4,0.011254316600256017,-0.3063839919661166,321.78886342048645,0.00815928286259035,0.009254535755051824,0.011431478904240346,0.026391304275189927,0.00543939421711367,0.004218160793728212,0.0014424289196432838,0.0026991473430311515,0.012024850124245938,0.020989752996963304,0.006015616271464377,-0.0037051343588827205,0.012097775540824307,0.023478276857165484,0.021301982919191248,0.005631519944801049,0.008990497053742207,-0.0031032229654443036,0.023952385980923453,0.004084552650995142,0.013088539386250835,-0.002984517682452671,0.018391512865007925,0.013706272720348597,0.02952842224100825,0.006896607155627412,0.03216554584050767,0.00024228020694190149,0.021299191328423554,0.004501057859438796,-0.3882546524343319,-0.32565199620271346,-0.2691264625106535,-0.3372145835421617,-0.27236268046406087,-0.2901521858997793,-0.2852352198991755,-0.3271447810975934,-0.26842450663730355,-0.34156324532289783,-0.31232259324911693,-0.28738447124175076,-0.26347118635701927,-0.3377164137107623,-0.3205572630628881,-0.3307910960700925,-0.3026018825036868,-0.316661398399333,-0.32634133166611956,-0.2822679904233683,-0.25897240989782944,-0.29594494742601224,-0.279516611139517,-0.28462786836452614,-0.3163514300332553,-0.34378891647057247,-0.3104953109193548,-0.3234487234225697,-0.26998555869939267,-0.3231420419156616
Sub5,Non-musician,delta,encoding,not standardized,envelope+onsets+pitch+mel,4,0.0028148685375853993,-0.3374100390910089,1536.3103005886078,0.006069487537522389,0.0028588117927308876,0.002142018868041363,0.006086750093314339,0.0006717664238907943,0.0011592935401413323,0.0006561410443486084,0.0021136659555652114,0.0013153775280445679,0.003894594511955799,0.0020131243092578904,0.0002493230607630447,0.002327431141444785,0.004131468471126938,0.004612995343962722,0.0025057305207486446,0.0021278566512697443,0.0010502861212958348,0.004344288910145435,0.0012757303925322065,0.0020056727872580487,0.0012021362473836395,0.0038316357253233998,0.002431955444250725,0.006388537410163219,0.0033163890055545086,0.006594622192054598,0.001402543206432407,0.0037946512438349856,0.0018717706472039096,-0.40751278127956436,-0.33291006707461124,-0.30746991807504725,-0.394493546025211,-0.30300797128565293,-0.300435052134603,-0.29415672670517723,-0.3362692389997487,-0.29203262137021063,-0.3767590261366616,-0.31608671367733293,-0.29442352411932626,-0.2915423466013082,-0.3818189320513582,-0.3916339422677968,-0.34728194216754926,-0.3634552627078981,-0.32735888764441456,-0.3844726119559861,-0.29442324915339,-0.2667658855015276,-0.3170940814023806,-0.328146419713798,-0.3190424744773661,-0.36703922277708456,-0.36046389249532196,-0.3682186745718108,-0.3561893387067786,-0.32096763594814703,-0.38082918570320634
Sub5,Non-musician,delta,encoding,not standardized,envelope+onsets+centroid+mel,4,0.0027445515467423923,-0.3335288301771173,1140.8190319538116,0.005898584194542927,0.002534569183147703,0.0018476660879195306,0.006191469665734817,0.0005816551682815843,0.0011188572250849967,0.0007888069975706147,0.002236023024191712,0.0009864012534849915,0.0035165541413612186,0.0020259533051474525,0.00039676964731026696,0.001937525258611634,0.003904900546762536,0.004690823418074154,0.0022680078667291046,0.0024260936240879764,0.001571436001487807,0.0036559241543654094,0.001574520235320873,0.001314710156906789,0.0017031631675127066,0.003297037175972184,0.0028047028739133996,0.006276285912022652,0.002873738067403337,0.00641002115284485,0.0017883164554107142,0.0033848744103457066,0.002331156030722106,-0.39930418093656433,-0.3296718911235713,-0.306122046727749,-0.3880791569441937,-0.3018255615964489,-0.2996816256955578,-0.2927018365925389,-0.333569631495693,-0.28976022595323325,-0.3735258269761969,-0.3151341315873259,-0.2922994296458304,-0.2898464935808218,-0.37593483925050886,-0.38655097583199544,-0.34264639080885306,-0.3598583836080126,-0.32518516444189194,-0.3809647717776784,-0.291840531808225,-0.2652659839439795,-0.31183263761909574,-0.32262194302675173,-0.31353889047394523,-0.358740822578783,-0.35372403506387284,-0.3605452280157478,-0.35151662293873986,-0.31495771074154577,-0.37861793452816545
Sub5,Non-musician,delta,encoding,not standardized,envelope+pitch+centroid+mel,4,0.0027179769864915946,-0.3365097967368447,858.0649275779724,0.0058455500129777176,0.002550174492010095,0.001868963250529214,0.006065960217748554,0.0006202894971970334,0.0010920893229169066,0.0007486519427736892,0.002209431835500533,0.0010276534820038462,0.003526487675288873,0.001972073192720538,0.00034897538053760085,0.0019702781586152093,0.004036034922417761,0.00455115699661511,0.0021979843960586226,0.002376843512356921,0.001458238970645769,0.0036266189108894605,0.0015172700996995984,0.0012363067017071307,0.0018630485820359175,0.0031269164665641567,0.0028870373850619683,0.006217956365169073,0.002721842007194311,0.006267985632394921,0.0019407740205484884,0.0033953374676665496,0.0022713786969022795,-0.4029980894079884,-0.3332325575273877,-0.30937719809775344,-0.39132805955826444,-0.30405532210924047,-0.3023075088235621,-0.2960491609963617,-0.33663945782763866,-0.2931655860343233,-0.37740817504986296,-0.31760768378518967,-0.29558478682080813,-0.2933290777802789,-0.37968629790121017,-0.389294415810748,-0.3453581692897434,-0.3626189502985663,-0.32846024863203876,-0.3858224872306869,-0.29534914257975,-0.26729217361830115,-0.31380852771955253,-0.32451454777783184,-0.31577732441514406,-0.36218573000808674,-0.3556474920151706,-0.3637102815754204,-0.3526484574058598,-0.3185038057646705,-0.38153318624390165
Sub5,Non-musician,delta,encoding,not standardized,onsets+pitch+centroid+mel,4,0.002661221389320291,-0.33341191628358763,1321.809241771698,0.006049813636918425,0.002130268610088476,0.0036113184272417386,0.005548591141559935,0.00012753024214719828,0.0018244322884658443,-0.00037175551945853205,0.0024613526142885376,0.0009009181268548984,0.0038374933362209126,0.0030966448061942125,-0.0012890131611757287,0.003814849505191996,0.004248334755780358,0.0036136225365653446,0.0032731097561249827,0.0009827404137449168,-0.00042323383914592047,0.006189758077477788,-0.00034058008624122997,0.0032730245606119534,0.00121204408488417,0.0036835939389442494,0.002234881563046622,0.005317910905551215,0.0030971972272942614,0.005903993569371244,0.0015337267845652249,0.0034144814579520674,0.000879591918543568,-0.39764217026757054,-0.3282731366144199,-0.3053524187733123,-0.38835837742172935,-0.3002795242496952,-0.29933084351369227,-0.291258332075849,-0.33322207447147845,-0.2892546384700923,-0.3741593799157147,-0.3133686146440964,-0.2927491567113424,-0.2898520558238089,-0.3773267536949082,-0.38588860930125696,-0.3437246404331151,-0.3602052310881818,-0.3242931963409924,-0.38191642556572236,-0.29090295216500084,-0.26546187239819263,-0.31288590153615026,-0.3223033379202924,-0.31563617824220047,-0.3574732841147848,-0.35239765820129065,-0.3600125493388399,-0.3541699522182322,-0.314627018490203,-0.380031204505462
Sub5,Non-musician,delta,encoding,not standardized,envelope+onsets+pitch+centroid+mel,5,0.0027620736063604214,-0.33462608644689756,1163.7426817417145,0.005986846642496311,0.002673463557537587,0.0017627400621488198,0.006188286331781254,0.0007013746897542991,0.0010653954196074118,0.0008457794149775583,0.0022098559392801156,0.0011197801086024668,0.003630518829640308,0.0018969796102460694,0.0005338085403090129,0.001867205632004095,0.004235990105556266,0.0045640299555586026,0.002172553368291882,0.002479531770168407,0.001559626198953954,0.0035361325826069644,0.00168166345348047,0.00150867658854753,0.001263023473011976,0.003612397124655685,0.002424437207300093,0.006338353376897207,0.0032448707018498044,0.006439279203854244,0.0014650286938684475,0.0036109494128593513,0.002243630194966459,-0.40098267249538244,-0.33132043730812055,-0.30610750555594246,-0.38924630687036244,-0.3020806416392678,-0.2997519628303496,-0.2930151209524125,-0.3345860726393993,-0.2908955075243223,-0.37489514917099753,-0.31493419207841367,-0.2931145740464258,-0.2900801393185519,-0.37753457605961926,-0.38677000469703715,-0.3438807092648205,-0.3603963188679659,-0.32559519182908053,-0.38220655126268965,-0.29267981289315703,-0.26606288099815656,-0.31443333878813595,-0.3243628828987865,-0.3159306725136127,-0.3606555901149979,-0.3555748998963566,-0.36223004536117337,-0.35280857622372613,-0.3177483061516899,-0.37890195315597075
Sub5,Non-musician,delta,decoding,not standardized,envelope,1,0.07492729593002696,-0.2081703689062038,1917.4910988807678,-0.00035947665130797805,0.03571321456664369,0.13140459389815287,0.09718809383119906,0.11719353013104784,-0.004617317352021392,0.10009240801531114,0.03240795814795192,0.1555810183845758,0.1380876423849318,0.005147298976446355,0.012085041166399952,0.13208944107419301,0.0949076370906988,0.10360104441930001,0.005212551099798344,0.10287777232044508,0.03448173967011537,0.12171605626311321,0.1312154049209152,-0.0031629076560637744,0.03173815182750446,0.11889228637408279,0.10377310188923337,0.12056249497536717,-0.0006853615631278982,0.09408985476276704,0.02626199006957315,0.11723741842870875,0.09308619643485352,-0.21927633412154424,-0.3202325209873862,-0.13713119886400604,-0.1382830882796824,-0.07228279919107128,-0.17972985586461832,-0.14886763981685536,-0.18292555681233846,-0.5454210405484472,-0.10463916064078216,-0.20454321482025906,-0.34654270651355845,-0.14867784241023307,-0.14839916346510118,-0.08788584780356667,-0.18730027770378466,-0.13677665958953056,-0.16787746436191875,-0.583493778184965,-0.10906342740964092,-0.15612272037050667,-0.3316915424066973,-0.15420117851962378,-0.14447265010690913,-0.08179718693254934,-0.20432817326200658,-0.17833450762186942,-0.19323949660134376,-0.5606666929302129,-0.07090734104510377
Sub5,Non-musician,delta,decoding,not standardized,onsets,1,0.006211346630190092,-0.2763628268908294,1868.0848767757416,0.001524455586812834,-0.0021950907743793604,-0.0007353998932252623,0.01639143799451475,-0.0021784000032038287,0.0011127934208561491,0.027565682889135565,-0.004552130399186377,0.0188723081131859,0.01607081498300679,0.0023590899276748913,0.00017534975093084015,0.017231051095722663,0.004561300567589459,0.008580702984100061,-0.0001904513238887231,0.026322864851507477,0.005207124078522902,0.007560405065649733,0.013627043858805149,0.0049174585253961905,-0.007069192602354046,0.011480613295043659,-0.0014377858555755872,-0.0006984195398749835,-0.0003804781270254487,0.018096544792887234,-0.00022929462191706643,0.002482062180331501,0.0018679380846596896,-0.25409897920925406,-0.30196810423182474,-0.3867467568892251,-0.3767303037783094,-0.12775130422325676,-0.12542057716040866,-0.23154437668912453,-0.2174540349921883,-0.24319536625050264,-0.3071406840950721,-0.15806003058802753,-0.33442539633973856,-0.41824383773983587,-0.37611680743316933,-0.3960476784129978,-0.23292695230835236,-0.3525689934903917,-0.22807557185258753,-0.46220693708913263,-0.3746292295995337,-0.09155198691627353,-0.07932224260868326,-0.31172813809883304,-0.18310726960148038,-0.3840685539158839,-0.16013658687197374,-0.3688261960073653,-0.06553936156419682,-0.4082084599686493,-0.3330440887986097
Sub5,Non-musician,delta,decoding,not standardized,pitch,1,0.03801912808873274,-0.20087132111697262,503.34808897972107,0.05153133938083347,0.056589516668441565,-0.012492662791759894,0.019399384756338723,0.06334863268525018,0.11827077507327818,-0.017343479048756213,-0.019534962140716813,0.05723506826647413,0.0035600601548055875,0.0538741504407447,0.0353383802651924,-0.018126112575222984,0.06289655378603083,0.04041716798494188,0.055743518242940646,2.5274695269565542e-05,0.05918888665761352,0.03730557203319193,0.043412087056946436,0.07051486837249993,0.042281001042230176,-0.004435729410475354,0.05056357623969813,0.03777416548643112,0.05337846952651809,0.01826793815637451,0.07473459302936199,0.044127776267082364,0.0627280323604233,-0.2058320988591058,-0.2515265700014633,-0.22560142998243138,-0.32157912281164047,-0.12131001210270087,-0.08235911429950615,-0.1327726714036661,-0.2799436870820837,-0.15606623179974677,-0.2771841306108265,-0.10028499501684252,-0.2161075048801191,-0.20411552550637113,-0.28784035752882864,-0.2252540780442609,-0.16747996514122443,-0.1298746951788361,-0.18372750670498617,-0.18785588386709895,-0.2534879173744924,-0.0810932475401338,-0.19657674289646576,-0.24479173718626024,-0.2798064665714335,-0.22997122508859857,-0.1982954444955971,-0.19854576526802692,-0.1882898532426458,-0.2133621446219558,-0.18520350840183064
Sub5,Non-musician,delta,decoding,not standardized,centroid,1,0.03066652501496485,-0.16691229679396027,704.8188576698303,0.03410745245996606,0.033377715785325834,-0.022797004090804637,0.012993946090152121,0.06601148891346655,0.09465306872417169,-0.022191774650992542,0.015059245316032489,0.05056605723075046,0.024477499795952852,0.04143867224839905,0.038116224727946686,0.015519189197652772,-0.01757083171017112,0.0643251139208907,0.06852939951627442,-0.016524115520030056,0.06538377863140367,0.06782687098930325,0.03217371398969681,0.04565220089342128,0.03836768772912732,-0.005689594903181683,0.047227893288955394,0.013778761813238793,0.00754076208756626,0.016763273055000354,0.03926533614524198,0.04431792288437474,0.027295795889814012,-0.23181767828671673,-0.21187214833595025,-0.17559817988770332,-0.3775573592112704,-0.08061262590563056,-0.05298823793068452,-0.08919165270272611,-0.20793403160998514,-0.11999231622204487,-0.23796684580453942,-0.06723624237971393,-0.13773559120028178,-0.1667793498334078,-0.2684553986725793,-0.12778313533338093,-0.08558680213397074,-0.0692357881049468,-0.09177183773778141,-0.13122426361806339,-0.1915733384199625,-0.05155885264047111,-0.20683333810420668,-0.22345969170175617,-0.2889424908657916,-0.23270686347061886,-0.24311509920884733,-0.21804314532591818,-0.1420737798473395,-0.19889137140116353,-0.07883144792135477
Sub5,Non-musician,delta,decoding,not standardized,mel,1,0.023618271495206712,-0.22342327048771454,6368.265070676804,0.006925794562318867,0.018427403456173296,0.02165084253035239,0.03773511758453075,0.019489368189509273,-1.9703460610379425e-05,0.047182015694531995,0.004396821704065982,0.04522918937283624,0.041536733492118345,0.009262562577880046,0.008959634749924249,0.03733856240959159,0.0337505368286756,0.031245029308369324,0.009065575381524048,0.04096195407860946,0.017262710445944053,0.04251502243957886,0.04465471669307329,0.008163959455762865,0.0073278669364965675,0.023368486442140124,0.034464730000521075,0.0234714531302149,-0.003390565364569432,0.03164950785422822,0.008666932743885854,0.03727773105349931,0.019978154565024525,-0.2156077641371041,-0.25097172541439783,-0.2706219421687031,-0.2810750849602065,-0.12221376517262797,-0.14462302706619537,-0.2036853064317561,-0.2030624176661624,-0.19148795919316486,-0.24095707157116847,-0.14751024707000382,-0.25147198115487507,-0.28346223283593486,-0.276869734332015,-0.3176571258879013,-0.21977337154609747,-0.25753222429744294,-0.203783263104528,-0.2885377784487906,-0.2707247965644586,-0.10717151085808976,-0.09783396079138992,-0.2702110946709999,-0.1859725391136965,-0.32615841333689355,-0.18853039768451177,-0.2869082315749596,-0.09629174351378736,-0.2696758493097301,-0.2323155547538448
Sub5,Non-musician,theta,encoding,not standardized,envelope,1,0.02075688362942805,-0.2885833381239335,19.173090934753418,0.034718314783681856,0.02789810499128209,0.005365922348260602,0.03952650878524232,0.004361887518275558,0.007242891643557573,0.010024705186400203,0.020919150368689906,0.011523848896295546,0.030868711062428847,0.0071623304559988886,0.012693287400976604,0.01126823156698694,0.03873168730369265,0.03216738991719509,0.01871796073619356,0.03245427015164268,0.011286849789573498,0.01973079638839626,0.01747067738345792,0.01414378165152931,0.018974387307196566,0.02143256955517259,0.02474670117947327,0.03183599290025247,0.026079064931123108,0.03492363677814016,0.021352029601276884,0.020794932175283234,0.014289886125165276,-0.31788673091767294,-0.3024844266990009,-0.24583331394893942,-0.24559778264258286,-0.4100310990192303,-0.26428339889616914,-0.4422565474726222,-0.2728016837914221,-0.4891367261892002,-0.34637161765375746,-0.23199515573086785,-0.26899609229475163,-0.23484012564502768,-0.3842621866070972,-0.29545613100023826,-0.2602021206648051,-0.2614351988579324,-0.3584737105320055,-0.2913966302686871,-0.2785580441636704,-0.2503603947265251,-0.22704424922678085,-0.20404147226870284,-0.27378818365473273,-0.21354316450790484,-0.22385773752309698,-0.23052809808094393,-0.2893526940040846,-0.26308779840781765,-0.2795976283217353
Sub5,Non-musician,theta,encoding,not standardized,onsets,1,0.020574714746165203,-0.2805367360039852,33.741517066955566,0.034703877160821676,0.027518417315678907,0.005631753015133691,0.03845245041087841,0.0034441073093632248,0.007525865281320865,0.009249973725195948,0.021631756086358252,0.011431792001619112,0.029724529898502487,0.007904809735276845,0.012161992967510573,0.010612927901782605,0.03683438259284228,0.031371879742886535,0.019655284839625396,0.03289589123745377,0.010927840185201633,0.02073982312734744,0.016780493046420823,0.014385610900372336,0.01938267745887587,0.021806849131595894,0.024743507495719307,0.030757041823889143,0.02605094646240188,0.03565350024711056,0.022622365497044664,0.01842914795097046,0.014209947835755521,-0.3133020150764943,-0.2978512652921878,-0.23602949935780765,-0.2410649456174616,-0.3944356986190763,-0.261654523949444,-0.4279538475390393,-0.2677463570321476,-0.4532752192615953,-0.3332514839700479,-0.22823390582791186,-0.2651304250826787,-0.22797449518238957,-0.37575363472642126,-0.2857521394664831,-0.25690704145611243,-0.2542909201466106,-0.35281518245456656,-0.27840117599437636,-0.2667520841791717,-0.24705698117044042,-0.2234671305942844,-0.1968764647308945,-0.2676825761340127,-0.20810322782335652,-0.22248323702801723,-0.2242975614736324,-0.2840472812971948,-0.25392633666932857,-0.2695854229663704
Sub5,Non-musician,theta,encoding,not standardized,pitch,1,0.0009933440947025294,-0.22424216156821222,36.489156007766724,0.0038626951268659277,0.0021754294123929505,0.0013903452041743073,-0.0006565827525717745,-2.7763138071782386e-05,0.0010422111929648174,8.457723931949818e-05,0.0012475406247084442,0.0009178184366892102,0.0004636800032999444,0.0016136944377573158,0.00039887559687161683,0.0006258069242212053,0.0015728712556060005,0.0027684070887802155,0.0016057165137784834,0.00020625959705859072,0.0009004729014065328,-0.0005592753816720933,0.0014175629976568135,0.001146102024657278,0.0024646409997044535,-0.0006885065668416866,-0.00012473407074078567,0.0007844996468681384,0.001862686910472506,0.0008375343315681656,-3.654787026828531e-05,0.0023463630220015162,0.00015794113241835795,-0.24569162023140598,-0.2426887788775381,-0.18321072045071438,-0.21111545081525687,-0.28049555635738466,-0.21131868418028044,-0.30688881043296184,-0.2180968819617401,-0.3164861803387956,-0.27616148597331064,-0.1881346058751811,-0.20921259316694335,-0.1850506379259541,-0.30231917720559576,-0.22519983027921436,-0.21544029207037568,-0.21352967255596855,-0.2625977858547026,-0.2153727437093901,-0.21809688977600794,-0.2110250982923258,-0.18561723903907199,-0.16562767515210153,-0.22170998879679635,-0.1794915649550647,-0.19452923258743307,-0.19106481268414585,-0.22847766198808067,-0.20092258101852623,-0.221690594494098
Sub5,Non-musician,theta,encoding,not standardized,centroid,1,0.01580216593385179,-0.2662233506376666,20.097533464431763,0.028543485609287822,0.022945481058298463,0.0037294289918062755,0.031256475580977904,0.0018413627078229945,0.0052712645306769385,0.006064946684934624,0.01795744325075393,0.011570736482013065,0.026786834675029358,0.007288243014659166,0.012194939272647361,0.008381288101295379,0.01615056448724031,0.013902594302046415,0.0063072776281854,0.026992750551823087,0.010046871506221862,0.018430827083889472,0.015267123647576542,0.012254031076741138,0.018156832611810943,0.017035668376037566,0.02671490466637377,0.016324386032966515,0.019466809461792866,0.027186218975025118,0.018138123759479714,0.011408472657606191,0.016449591230533633,-0.2919488638940174,-0.2920966192174064,-0.21814238377364298,-0.24307558443150112,-0.3463856404615355,-0.2451736834968697,-0.41454669577784475,-0.25973512778791075,-0.43028297819758304,-0.3275604666061686,-0.21203358387858928,-0.25215497356152866,-0.2088106944989451,-0.3819658902548241,-0.2544126342742627,-0.24851758058412582,-0.24200951226348333,-0.33841288228802857,-0.25858880311470733,-0.25973364182328507,-0.2332309752562183,-0.2159620164396564,-0.18051996078774413,-0.2532678398064794,-0.18500901475819975,-0.21012143508352632,-0.21345727189051658,-0.27230944025069204,-0.23648830388943554,-0.2607460207812693
Sub5,Non-musician,theta,encoding,not standardized,mel,1,0.0037558818673025488,-0.37887636043756834,487.7595739364624,0.008520178330097605,0.008423175026826143,-0.003047302127252013,0.0066534142962597735,0.004090613559802864,-0.0015742729656515598,0.0049657060548566985,0.0020096669141985253,0.005304502287180341,0.007361663305575598,-0.002004612823282696,0.0069957194326158816,-0.002180823566214643,0.008129985760182286,0.003586717493935951,0.0030979311013427818,0.0038001681033674756,0.00473548866375473,-0.0007805947682659124,0.006429781400492085,0.0023192499789368233,0.001617993102569424,0.005491616399940528,0.003003625609396916,0.004629011768597724,0.005072972382934158,0.006078147872941368,0.0031221563150449355,0.005640513170385258,0.001184063938507391,-0.4056112766074754,-0.3806068944098787,-0.3272085573949312,-0.3575553244462115,-0.4995500219892749,-0.324411580529809,-0.5584504504805402,-0.34840508980185936,-0.621633988641926,-0.4664555886888783,-0.28630071417714653,-0.3292507489820521,-0.31816763278062365,-0.5278653132730922,-0.41040173957038717,-0.3421519565778505,-0.3685496568093127,-0.4345971428295956,-0.39184828738926847,-0.3554933237131256,-0.32199440012928093,-0.3002675676040278,-0.29070106012933355,-0.3670063961794891,-0.30502738724498313,-0.29898822330039265,-0.3250203968267066,-0.3673436354884615,-0.3621953596948285,-0.3732310974363048
